Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Jan 2024,PG,PGA,PGAB0,1295,Online,6973200,1952496,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1295,Retail,26007570,7282120,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1307,Online,7167600,2006928,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1307,Retail,7546000,2112880,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1314,Online,31541400,8831592,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1314,Retail,22325686,6251192,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1316,Online,44362480,12421494,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1316,Retail,55127616,15435732,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1317,Online,8623800,2414664,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1317,Retail,8040000,2251200,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1318,Retail,6111900,1711332,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1329,Retail,18526000,5187280,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1330,Online,16944300,4744404,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1330,Retail,26687850,7472598,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1370,Online,111831833,31312913,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1370,Retail,37029690,10368313,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1373,Online,64908460,18174369,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1373,Retail,18047000,5053160,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1376,Online,35729263,10004194,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1376,Retail,70402590,19712725,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1401,Online,24453028,6846848,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1401,Retail,9713000,2719640,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1402,Online,7995600,2238768,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1402,Retail,40008000,11202240,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1404,Online,5858100,1640268,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1404,Retail,77346000,21656880,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1405,Online,9599400,2687832,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1405,Retail,35816500,10028620,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1409,Online,49464600,13850088,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1409,Retail,10197000,2855160,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1445,Online,81374000,22784720,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1445,Retail,47852600,13398728,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1447,Online,79176200,22169336,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1447,Retail,19265430,5394320,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1470,Online,20579400,5762232,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1473,Online,16620126,4653635,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1473,Retail,82035400,22969912,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1489,Online,36203722,10137042,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1489,Retail,79808770,22346456,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1493,Retail,33008457,9242368,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1504,Online,17583300,4923324,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1504,Retail,74231793,20784902,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1516,Online,50161469,14045211,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1516,Retail,7730058,2164416,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1517,Online,30662845,8585597,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1517,Retail,34164680,9566110,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1532,Online,31146800,8721104,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1532,Retail,10866000,3042480,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1534,Online,7637000,2138360,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1539,Online,7789500,2181060,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1539,Retail,8886000,2488080,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1541,Online,41140270,11519276,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1548,Retail,24964000,6989920,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1555,Online,28770300,8055684,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1555,Retail,8390000,2349200,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1558,Online,9470700,2651796,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1558,Retail,17913510,5015783,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1565,Online,7943400,2224152,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1565,Retail,24304000,6805120,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1575,Online,34610200,9690856,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1575,Retail,18670900,5227852,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1579,Online,18576000,5201280,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1596,Online,38370300,10743684,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAB0,1596,Online,,-2718836,VÀNG,PNJ MEN,TRANG SỨC ECZ,0052131000
1000,Jan 2024,PG,PGA,PGAB0,1596,Retail,6962000,1949360,VÀNG,PNJ MEN,TRANG SỨC ECZ,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1115,Online,26815520,9385432,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1256,Retail,179132506,62696377,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1256,Retail,,-10230150,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0052131000
1000,Jan 2024,PG,PGA,PGAC0,1294,Online,27216000,9525600,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1314,Online,21290000,7451500,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1314,Retail,22227536,7779638,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1316,Online,37863000,13252050,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1316,Retail,28374000,9930900,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1318,Retail,13943200,4880120,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1329,Retail,21650000,7577500,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1373,Retail,15479000,5417650,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1401,Online,41757100,14614985,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1404,Online,22263000,7792050,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1404,Retail,27021000,9457350,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1447,Online,19583000,6854050,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1489,Online,26468000,9263800,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1504,Online,29283000,10249050,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1504,Retail,57858570,20250500,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1516,Online,33182000,11613700,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1534,Retail,24897600,8714160,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1539,Online,14317000,5010950,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1539,Retail,24398000,8539300,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1579,Online,26267000,9193450,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1596,Online,17045000,5965750,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAC0,1596,Retail,26663000,9332050,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1115,Online,43410000,7813800,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1115,Retail,56496120,10169302,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1255,Retail,20658000,3718440,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1256,Online,12135958,2184472,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1256,Retail,165631970,29813755,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1277,Online,24392000,4390560,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1277,Retail,24472402,4405032,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1294,Online,64501296,11610233,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1294,Retail,0,0,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1307,Online,9830000,1769400,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1314,Online,2916900,525042,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1314,Retail,23653520,4257634,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1316,Online,23293770,4192879,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1316,Retail,19155000,3447900,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1317,Retail,37763298,6797394,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1318,Online,19013000,3422340,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1318,Retail,12833920,2310106,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1329,Retail,2862009,515162,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1330,Online,11279700,2030346,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1370,Online,33328067,5999052,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1370,Retail,39218920,7059406,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1373,Online,112583720,20265070,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1373,Retail,26187000,4713660,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1376,Online,86280634,15530514,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1376,Retail,26237470,4722745,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1401,Online,34188600,6153948,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1402,Online,20477000,3685860,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1402,Retail,0,0,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1404,Retail,70348069,12662652,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1409,Retail,31404600,5652828,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1447,Online,31990000,5758200,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051111100
1000,Jan 2024,PG,PGA,PGAD0,1447,Online,74173559,13351241,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1447,Online,,-2374258,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0052131000
1000,Jan 2024,PG,PGA,PGAD0,1447,Retail,63433400,11418012,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1473,Retail,7889000,1420020,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1477,Online,7032600,1265868,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1477,Retail,37481830,6746729,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1493,Online,24073000,4333140,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1493,Retail,3212000,578160,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1504,Online,75777800,13640004,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1504,Retail,78496745,14129414,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1516,Online,0,0,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1516,Retail,14507460,2611343,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1516,Retail,,-2611343,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0052131000
1000,Jan 2024,PG,PGA,PGAD0,1532,Online,14490000,2608200,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051111100
1000,Jan 2024,PG,PGA,PGAD0,1532,Retail,20960000,3772800,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1534,Retail,42574400,7663392,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1539,Online,25249000,4544820,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1539,Retail,71782000,12920760,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1541,Retail,12484571,2247223,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1548,Retail,17095000,3077100,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1558,Online,23108000,4159440,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1558,Retail,80066020,14411884,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1575,Online,6272850,1129113,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAD0,1575,Retail,32564709,5861648,VÀNG,PNJ MEN,TRANG SỨC DÂY CHUYỀN,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1115,Online,42418000,11877040,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1256,Online,101307000,28365960,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1256,Retail,148842200,41675816,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1277,Online,53543000,14992040,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1277,Retail,475150680,133042190,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1278,Online,54335000,15213800,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1278,Retail,53062240,14857427,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1294,Online,313630900,87816652,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1294,Retail,35671000,9987880,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1314,Retail,38228400,10703952,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1316,Retail,413710000,115838800,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1318,Retail,44304750,12405330,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1330,Online,161945110,45344631,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1330,Online,,-11046428,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0052131000
1000,Jan 2024,PG,PGA,PGAKC,1330,Retail,0,0,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1370,Online,36621000,10253880,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1370,Retail,237562400,66517472,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1373,Retail,198643100,55620068,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1376,Retail,80699980,22595994,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1401,Online,78451000,21966280,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1401,Retail,91499880,25619966,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1402,Retail,45814000,12827920,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1404,Retail,43704000,12237120,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1405,Retail,92739760,25967133,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1445,Online,48915000,13696200,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1447,Retail,313043090,87652065,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1470,Online,136801470,38304412,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1470,Online,,-11552520,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0052131000
1000,Jan 2024,PG,PGA,PGAKC,1489,Retail,91100720,25508202,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1493,Online,43866000,12282480,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1504,Online,93348640,26137619,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1504,Retail,32263000,9033640,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1516,Retail,81090000,22705200,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1517,Retail,42372000,11864160,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1532,Retail,99327250,27811630,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1534,Retail,118504000,33181120,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1548,Retail,50957010,14267963,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1558,Retail,46555000,13035400,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1575,Online,38238000,10706640,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1575,Retail,45885000,12847800,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1579,Online,77874000,21804720,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAKC,1596,Retail,32014620,8964094,VÀNG,PNJ MEN,TRANG SỨC KIM CƯƠNG,0051121000
1000,Jan 2024,PG,PGA,PGAS0,1115,Online,22490000,2698800,VÀNG,PNJ MEN,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
